"Species","ABAR/CHLH","AREB1/ABF2","ABCG25","ABA3","NCED3","PDS","ZEP(ABA1)","PSY","LUT5(CYP97A3)","GTG1(GPCR)","ABA2","PYR1","SnRK2.2","AAO3","CPK3","ABI1(PP2CgroupA)","DTX50","AGB1","CIPK","ABA4","GPA1","PYL1","AIT1","GCR2(GPCR)","COP1","PIF4","CHI","PHYB","FPT2","F3RhaT","F3H","STO/BBX24","F7GlcT","ANS","CHS","CYCB1;1","UVR8","A3Glc:2_XylT","DFR","A5GlcT","MYB13","PFG1/MYB12","F3:H","BIM1","SPA1","MYB73","F3AraT","BES1","CRY1","MKP1","FLS1","BGLU6","WRKY36","HY5","RUP1","CHIL","COR27","HYH","ATR","Fd3GlcT","F3Glc:2_XGlcT","BIC1","F7RhaT","OMT1","FLS3","LACS4","HUB2","SHN2","ABCG13","CYP86A4","ANL2","HOTHEAD","DCF","GPAT4","MYB41","SHN1","HUB1","CFL1","MYB106","GPAT6","NFXL2","ABCG11","CUS1","CYP86A8","DCR","LTPG2","BDG1","CD2","ABCG32","LACS1","LACS2","CYP77A6","LTPG1","MYB16","GPAT8","SHN3","HDG1","CYP77A4","CYP86A2","MAPKKK20","MPK3","SOS1","NHX1","SOS2","MKK4","SOS3","MPK6","AVP1","HKT1","DREB2C","HSFA1B","SGT1B","HSP90.2","PIF4","H2A.Z","SGT1A","HSP90.1","HSFA3","HSP70","HSFA7A","HSFA2","DREB2A","HSFA1A","HSFB1","MYB15","ZAT12/RHL41","RAP2.1","MPK3","SIZ1","CBF3","MKK2","MEKK1","CBF1","RAP2.7","ZAT10/STZ","SnRK2.6","MPK4","ICE1","HOS1","LOS2","CBF2","CRPK1","14-3-3λ","MKK4","CesA3","BGAL8","AXY8","XAX1","AGM1","CesA6","AtGUS2","TBG5","GALT2 ","PMR5","GH9A1","AXY3","XLT2","RGXT1","IRX9 ","QUA2","CGR3","GH43A","GMGT1","APSE","FUT4","RGGAT1","HPGT1","CslO(GT2)","BS1","CslC4","BXL1","CesA1","BGAL10","GAUT1","RRT1","MSR1","IRX10 ","CesA1","ADPG1","IRX8","ESK1","PL1_1","ARAD1","GAUT8","BG2","GALT29A","PARVUS","GSL5","SIA1","Tft1","CslA2","GUX1 ","RAY1","QUA3","IRX14","XT1","Bl1_6Gal","GlcAT14A","MAN1","MSR1","IRX7","IRX15","TBG4","CslD3","AGAL3","SlCel9C1","MAN2","GALT31A","XGD1","XAT","MOAT1","GXMT1","XTH31","GALS1","PME5","CslA1","FUT1","AGAL2","OsEgl1","AXY4","GH5BG"
"Abc",0,0,0.0227272727272727,0,0,0,0,0,0.19047619047619,0,0.1875,0.363636363636364,0.326530612244898,0,0.26530612244898,0.127659574468085,0.125,0,0.362068965517241,0,0,0.363636363636364,0.230769230769231,0,0,0,0,0,0.411764705882353,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.0294117647058824,0,0,0.0232558139534884,0.162162162162162,0,0,0.404761904761905,0,0,0,0,0,0,0,0,0.024390243902439,0,0.125,0.321428571428571,0.25,0.2,0,0.0256410256410256,0.0540540540540541,0,0.6,0,0,0,0,0,0.615384615384615,0.181818181818182,0.238095238095238,0.183673469387755,0,0,0.377049180327869,0.215686274509804,0,0.183673469387755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183673469387755,0,0,0.160714285714286,0.291666666666667,0,0,0,0.365384615384615,0.204081632653061,0,0,0,0,0.27027027027027,0,0.215686274509804,0,0,0,0,0,0,0,0,0,0.380952380952381,0,0,0,0.2,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.219512195121951,0,0.380952380952381,0.117647058823529,0,0,0,0,0,0,0,0,0,0.222222222222222,0.3,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0,0.222222222222222,0,0.378378378378378,0,0,0,0,0.380952380952381,0
"Sie",0,0,0,0,0,0,0,0,0.297297297297297,0,0.352941176470588,0,0.121951219512195,0,0.0810810810810811,0.111111111111111,0,0,0.15,0,0,0,0.0869565217391304,0,0,0,0,0,0,0.235294117647059,0,0,0.153846153846154,0,0,0,0,0,0.285714285714286,0.2,0,0,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0.333333333333333,0,0,0,0,0,0.268292682926829,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0.133333333333333,0.282051282051282,0.137931034482759,0.666666666666667,0,0,0,0,0,0.272727272727273,0,0,0,0,0,0.310344827586207,0.25,0.147058823529412,0.171428571428571,0,0,0.121951219512195,0.111111111111111,0,0.171428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171428571428571,0,0,0.119047619047619,0.261904761904762,0,0,0,0.135135135135135,0.171428571428571,0,0,0,0,0.351851851851852,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.290322580645161,0,0.166666666666667,0,0.166666666666667,0,0.290322580645161,0,0.176470588235294,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.290322580645161,0,0.166666666666667,0,0.352941176470588,0,0.354838709677419,0,0,0,0.181818181818182,0.166666666666667,0
"Sps",0,0,0.03125,0,0,0,0,0,0.34375,0,0.296296296296296,0,0.258064516129032,0,0.151515151515152,0.114285714285714,0,0,0.272727272727273,0,0,0,0.1,0,0,0.0555555555555556,0,0,0,0,0.117647058823529,0,0,0.125,0,0,0,0,0.19047619047619,0,0,0,0.166666666666667,0,0,0,0,0,0.25,0,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0.117647058823529,0,0,0,0.0625,0.441176470588235,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0.0625,0.428571428571429,0.444444444444444,0.121212121212121,0,0,0,0.032258064516129,0,0,0.352941176470588,0,0,0,0,0,0.32258064516129,0.441176470588235,0.129032258064516,0.103448275862069,0,0,0.205882352941176,0.0833333333333333,0.25,0.1,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0,0,0.135135135135135,0.225,0,0,0,0.233333333333333,0.103448275862069,0.1,0,0,0,0.302325581395349,0.384615384615385,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0.363636363636364,0,0,0,0.25,0,0,0,0,0,0,0,0.230769230769231,0,0.393939393939394,0,0,0,0.208333333333333,0,0.153846153846154,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0,0,0,0.363636363636364,0,0.153846153846154,0,0.6
"Wag",0,0,0,0,0.318181818181818,1,0.5,0,0.111111111111111,0,0.575,0,0.269230769230769,0,0.0666666666666667,0.0714285714285714,0.307692307692308,0,0.241379310344828,0,0,0,0.0666666666666667,0,0,0,0,0,0,0.1,0,0,0,0,0.285714285714286,0,0,0,0.125,0.0909090909090909,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.103448275862069,0,0.8,0.192307692307692,0.363636363636364,0,0,0,0,0,0.363636363636364,0,0,0.0689655172413793,0.0714285714285714,0.17948717948718,0.5,0,0,0,0,0,0.125,0,0,0.363636363636364,0,0,0.111111111111111,0.137931034482759,0.19047619047619,0.161290322580645,0,0,0.214285714285714,0.125,0.4,0.166666666666667,0,0,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0.111111111111111,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0,0,0.161290322580645,0,0,0.0869565217391304,0.31578947368421,0,0,0,0.193548387096774,0.161290322580645,0.181818181818182,0,0,0,0.0555555555555556,0,0.125,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.222222222222222,0,0,0,0,0.571428571428571,0,0.181818181818182,0,0.1,0,0,0,0,0.217391304347826,0.0476190476190476,0,0.317073170731707,0.181818181818182,0.0476190476190476,0.208333333333333,0,0.166666666666667,0.34375,0.208333333333333,0.153846153846154,0,0.2,0.583333333333333,0,0,0,0,0.0277777777777778,0.25,0,0,0,0,0,0,0.325,0,0,0,0,0.25,0,0.181818181818182,0.294117647058824,0,0,0,0,0,0.222222222222222,0,0.571428571428571,0,0.16,0,0
"Zom",0,0,0.382352941176471,0,0,0.333333333333333,0,0,0.607142857142857,0,0.285714285714286,0,0.483870967741935,0,0.478260869565217,0.44,0.285714285714286,0,0.5,0,0.2,0,0.363636363636364,0,0,0,0,0,0,0,0.45,0,0,0.478260869565217,0.4,0,0.0416666666666667,0,0.333333333333333,0,0,0,0.384615384615385,0,0,0.037037037037037,0,0,0,0,0.458333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476190476,0.0344827586206897,0,0,0.393939393939394,0.6,0,0.25,0.34375,0,0,0,0,0,0,0,0,0.393939393939394,0.178571428571429,0.566666666666667,0.405405405405405,0,0,0,0.393939393939394,0.0344827586206897,0.037037037037037,0.4,0.25,0,0,0,0,0.464285714285714,0.62962962962963,0.297297297297297,0.465116279069767,0,0.4,0.484848484848485,0.375,0.375,0.435897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465116279069767,0,0,0.311111111111111,0.422222222222222,0,0,0,0.517241379310345,0.452380952380952,0,1,0,0,0.285714285714286,0,0.375,0,0,0,0,0,0,0,0,0,0.282051282051282,0.181818181818182,0.368421052631579,0.222222222222222,0,0,0.25,0,0,0.25,0,0,0,0.44,0,0.263157894736842,0,0,0,0,0,0.17948717948718,0.15625,0.407407407407407,0.5,0.473684210526316,0,0.282051282051282,0.266666666666667,0.392857142857143,0,0.41025641025641,0,0,0,0,0,0,0,0.375,0.25,0,0.25,0,0.35,0.2,0.151515151515152,0.407407407407407,0,0,0,0,0.181818181818182,0.2,0.5,0.392857142857143,0,0.282051282051282,0,0,0,0.461538461538462,0,0,0,0.432432432432432,0.275,0
"Nco",0,0,0.146341463414634,0,0,0,0.333333333333333,0,0.681159420289855,0,0.512820512820513,0,0.305555555555556,0,0.21875,0.25,0.576923076923077,0,0.333333333333333,0,0,0,0.522727272727273,0,0,0,0,0,0.4,0.26530612244898,0.382352941176471,0,0.169014084507042,0.32,0,0,0,0.09375,0.48,0.217391304347826,0,0,0.775510204081633,0,0,0,0.239130434782609,0,0,0,0.275862068965517,0.555555555555556,0,0,0,0,0,0,0,0.22,0.214285714285714,0,0.0862068965517241,0.942857142857143,0.258064516129032,0.258064516129032,0,0,0.15,0.579710144927536,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.15,0.65,0.588235294117647,0.808510638297872,0.5,0,0,0.146341463414634,0.233333333333333,0.206896551724138,0.701754385964912,0.666666666666667,0,0,0,0,0.709677419354839,0.625,0.35,0.205128205128205,0.333333333333333,0,0.41025641025641,0.318181818181818,0.333333333333333,0.205128205128205,0,0.8,0,0,0,0,0,0.333333333333333,0,0,0,0.35,0,0,0,0,0,0,0,0,0.205128205128205,0,0,0.260869565217391,0.390243902439024,0,0,0,0.388888888888889,0.225,0,0,0,0,0.633333333333333,0,0.318181818181818,0.310344827586207,0,0,0.571428571428571,0,0.310344827586207,0,0,0,0.28125,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.5,0.673469387755102,0,0,0.310344827586207,0,0,0,0,0.5,0,0.630434782608696,0,0.28125,0.333333333333333,0.447368421052632,0,0.205128205128205,0,0,0,0,0,0,0.153846153846154,0.375,0.16,0,0,0,0,0.555555555555556,0,0.514285714285714,0,0,0.333333333333333,0,0,0.555555555555556,0,0.513513513513513,0.571428571428571,0.290322580645161,0,0.625,0,0.666666666666667,0,0,0,0.205128205128205,0.290322580645161,0.75
"Atr",0,0,0.0606060606060606,0,0.454545454545455,0,0.5,0,0.483870967741935,0,0.5,0,0.241379310344828,0,0.333333333333333,0.148148148148148,0.225,0,0.269230769230769,0,0,0,0.228571428571429,0,0,0,0,0,0.25,0,0.347826086956522,0,0,0.269230769230769,0.333333333333333,0,0,0,0.303030303030303,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.285714285714286,0.458333333333333,0,0,0,0,0,0,0,0,0,0,0,0.352941176470588,0.227272727272727,0.16,0,0,0.121951219512195,0.153846153846154,0,0,0.481481481481481,0,0,0,0,0,0,0,0,0.148936170212766,0.4,0.153846153846154,0.535714285714286,0.5,0,0,0.0588235294117647,0.16,0.130434782608696,0.483870967741935,0.25,0,0,0,0,0.413793103448276,0.208333333333333,0.3,0.333333333333333,0.5,0.333333333333333,0.241379310344828,0.205882352941176,0,0.354838709677419,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.210526315789474,0.441176470588235,0,0,0,0.241379310344828,0.333333333333333,0,0,0,0,0.333333333333333,0.230769230769231,0.205882352941176,0.136363636363636,0,0,0,0,0.136363636363636,0,0,0,0.28125,0.193548387096774,0,0,0,0,0.176470588235294,0.5,0,0,0,0,0,0.2,0,0.4375,0,0.352941176470588,0.136363636363636,0,0,0.172413793103448,0.2,0,0.181818181818182,0.230769230769231,0,0.294117647058824,0,0,0,0.305555555555556,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0.153846153846154,0,0.157894736842105,0,0,0,0.142857142857143,0,0.185185185185185,0,0.181818181818182,0,0,0.3125,0,0.4,0,0.387096774193548,0,0,0,0.289473684210526,0.3125,0
"Tch",0,0,0.1,0,0,0.4,0.571428571428571,0,0.5,0,0.555555555555556,0,0.3,0.2,0.176470588235294,0.48780487804878,0.325581395348837,0,0.285714285714286,0,0.333333333333333,0,0.596153846153846,0,0,0,0,0,0.333333333333333,0,0.619718309859155,0,0,0.623376623376623,0.692307692307692,0.125,0.0526315789473684,0,0.390243902439024,0,0.0540540540540541,0,0.672727272727273,0,0,0,0,0,0.4,0,0.621621621621622,0.293103448275862,0,0,0,0,0,0,0,0,0,0,0,0.487179487179487,0.647887323943662,0.344827586206897,0,0.0571428571428571,0.117647058823529,0.404255319148936,0,0.538461538461538,0.4375,0.111111111111111,0.0645161290322581,0.0588235294117647,0,0,0.0740740740740741,0.111111111111111,0,0.150943396226415,0.5,0.404255319148936,0.411764705882353,0.285714285714286,0,0,0.0714285714285714,0.354838709677419,0.357142857142857,0.693877551020408,0,0.0769230769230769,0.111111111111111,0.0625,0,0.666666666666667,0.361702127659574,0.592592592592593,0.428571428571429,0,0,0.260869565217391,0.363636363636364,0.375,0.392857142857143,0.0625,0,0.178571428571429,0,0,0,0,0.6,0,0,0,0.325,0,0,0.173913043478261,0,0,0.0526315789473684,0,0.114285714285714,0.428571428571429,0,0.151515151515152,0.466666666666667,0.5,0.15625,0.032258064516129,0,0.272727272727273,0.444444444444444,0,0,0,0.151515151515152,0.61764705882353,0,0.363636363636364,0.363636363636364,0.333333333333333,0,0,0,0.363636363636364,0,0.333333333333333,0,0.285714285714286,0.24,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0.222222222222222,0.714285714285714,0.595238095238095,0,0.4375,0.363636363636364,0.314285714285714,0,0,0,0,0.25,0.391304347826087,0,0.296296296296296,0.394736842105263,0,0,0.0882352941176471,0,0,0,0,0,0,0.578947368421053,0,0.125,0,0,0,0.222222222222222,0.2,0,0,0,0.314285714285714,0.357142857142857,0,0.206896551724138,0.166666666666667,0.222222222222222,0,0,0.310344827586207,0,0.620689655172414,0,0.454545454545455,0,0,0,0.103448275862069,0.285714285714286,0
"Twa",0,0,0.226415094339623,0,0.5,0.333333333333333,0.416666666666667,0,0.569230769230769,0,0.699029126213592,0,0.564102564102564,0,0.5,0.327868852459016,0.43859649122807,0,0.567567567567568,0,0.333333333333333,0,0.6,0,0,0,0,0,0.6,0.0941176470588235,0.507692307692308,0,0.0275229357798165,0.547945205479452,0.416666666666667,0.172413793103448,0,0.111111111111111,0.405797101449275,0.0963855421686747,0.0240963855421687,0.0111111111111111,0.724489795918367,0,0.166666666666667,0,0.105882352941176,0.222222222222222,0,0,0.549295774647887,0.27906976744186,0,0,0,0,0,0,0,0.104651162790698,0.104651162790698,0,0.036144578313253,0.611111111111111,0.541666666666667,0.585365853658537,0,0.109756097560976,0.240740740740741,0.575,0.1,0.597826086956522,0.589147286821705,0.129032258064516,0.0246913580246914,0.072289156626506,0,0,0.028169014084507,0.121212121212121,0,0.254545454545455,0.538461538461538,0.558333333333333,0.6,0.666666666666667,0,0.0952380952380952,0.346666666666667,0.619047619047619,0.585365853658537,0.627659574468085,0.25,0.0285714285714286,0.125,0.0465116279069767,0.105263157894737,0.66304347826087,0.572649572649573,0.60377358490566,0.354838709677419,0,0,0.547619047619048,0.571428571428571,0.181818181818182,0.354838709677419,0,0,0.126760563380282,0,0,0.0967741935483871,0,0.422222222222222,0,0.0967741935483871,0,0.59047619047619,0,0,0.134328358208955,0,0,0.0235294117647059,0,0.0795454545454545,0.354838709677419,0,0.0652173913043478,0.508196721311475,0.6,0.0602409638554217,0.0465116279069767,0,0.567567567567568,0.363636363636364,0,0,0.272727272727273,0.0581395348837209,0.5,0,0.571428571428571,0.363636363636364,0.228571428571429,0,0.3,0,0.368421052631579,0,0.222222222222222,0.166666666666667,0.386363636363636,0.365853658536585,0.461538461538462,0.416666666666667,0.5,0,0.0714285714285714,0,0,0,0.333333333333333,0,0.307692307692308,0.111111111111111,0.625,0.563380281690141,0,0.28,0.368421052631579,0.235294117647059,0.125,0.0888888888888889,0,0.136363636363636,0.1,0.527777777777778,0.117647058823529,0.386363636363636,0.641025641025641,0.296296296296296,0.125,0.18,0,0.0714285714285714,0.225806451612903,0,0,0,0.375,0.285714285714286,0.08,0,0,0,0,0.148148148148148,0.0526315789473684,0.0952380952380952,0,0.228571428571429,0.36,0.260869565217391,0.326923076923077,0.148148148148148,0.1,0.115384615384615,0.3,0.348837209302326,0,0.544117647058823,0,0.6,0,0,0.25,0.214285714285714,0.375,0.222222222222222
"Pit",0,0,0.161290322580645,0,0,0,0.214285714285714,0,0.470588235294118,0,0.653465346534653,0,0.54639175257732,0.125,0.554054054054054,0.318181818181818,0.264957264957265,0,0.63855421686747,0,0.25,0,0.513157894736842,0,0.0666666666666667,0,0,0,0.454545454545455,0.0930232558139535,0.490066225165563,0,0.064,0.502994011976048,0.807692307692308,0.12280701754386,0.103448275862069,0.050761421319797,0.54320987654321,0.0784313725490196,0.00813008130081301,0.00699300699300699,0.735849056603774,0,0.0909090909090909,0,0.0631578947368421,0,0,0,0.502994011976048,0.252427184466019,0,0,0.125,0,0,0,0,0.0828729281767956,0.0418848167539267,0,0.0476190476190476,0.536842105263158,0.496969696969697,0.245454545454545,0.1,0,0.145454545454545,0.433070866141732,0.024390243902439,0.529411764705882,0.56953642384106,0.142857142857143,0.00847457627118644,0,0.105263157894737,0,0,0.142857142857143,0,0.137931034482759,0.609090909090909,0.431192660550459,0.593406593406593,0.478260869565217,0.666666666666667,0.0238095238095238,0.190909090909091,0.252173913043478,0.26,0.718446601941748,0,0.00909090909090909,0.142857142857143,0,0.025,0.732394366197183,0.49645390070922,0.375,0.490196078431373,0,0.166666666666667,0.58695652173913,0.431372549019608,0.125,0.462962962962963,0.0263157894736842,0,0,0,0,0.135593220338983,0,0.215384615384615,0,0.135593220338983,0,0.285714285714286,0,0,0,0,0,0.00869565217391304,0,0,0.490196078431373,0,0,0.358490566037736,0.551724137931034,0,0,0,0.561224489795918,0.5,0,0,0.1875,0,0.62280701754386,0,0.431372549019608,0.257142857142857,0.127272727272727,0,0.375,0.416666666666667,0.254716981132075,0,0.127272727272727,0,0.25,0.253731343283582,0.35,0.148148148148148,0.555555555555556,0,0.0175438596491228,0,0,0.136363636363636,0.2,0,0.19047619047619,0,0.7,0.669230769230769,0,0.208333333333333,0.264705882352941,0.132075471698113,0.0357142857142857,0.17741935483871,0.212121212121212,0.2,0,0.39622641509434,0.0408163265306122,0.265625,0.696969696969697,0.210526315789474,0.0408163265306122,0.464912280701754,0,0.0909090909090909,0.0892857142857143,0,0.444444444444444,0,0.5625,0.333333333333333,0.0158730158730159,0,0.0833333333333333,0,0.181818181818182,0.163265306122449,0.21875,0.2,0.454545454545455,0.134615384615385,0.275510204081633,0.205128205128205,0.242857142857143,0.163265306122449,0,0.205128205128205,0.375,0.273972602739726,0.416666666666667,0.611464968152866,0.541666666666667,0.56910569105691,0,0,0.205128205128205,0.509615384615385,0.285714285714286,0.4
"Gbi",0,0,0.130434782608696,0,0.529411764705882,0.5,0.4375,0.714285714285714,0.573333333333333,0,0.652777777777778,0,0.486486486486487,0,0.333333333333333,0.0571428571428571,0.444444444444444,0,0.5,0,0.25,0,0.582089552238806,0,0,0,0,0,0.25,0.0694444444444444,0.398058252427184,0,0.0393700787401575,0.404040404040404,0.529411764705882,0,0.0416666666666667,0.021978021978022,0.68,0.0609756097560976,0,0,0.646464646464647,0,0,0,0.0602409638554217,0,0,0.0909090909090909,0.403846153846154,0.65,0,0,0,0,0,0,0,0.0649350649350649,0.0396039603960396,0,0.0102040816326531,0.707317073170732,0.398058252427184,0.468085106382979,0,0,0.14,0.574712643678161,0,0.5,0.486486486486487,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.137254901960784,0.428571428571429,0.546511627906977,0.492307692307692,0.769230769230769,0,0,0.0555555555555556,0.48936170212766,0.478260869565217,0.576271186440678,0.666666666666667,0,0.333333333333333,0,0,0.596491228070175,0.625,0.264705882352941,0.369565217391304,0.0833333333333333,0.181818181818182,0.486486486486487,0.288888888888889,0.25,0.333333333333333,0,0,0,0,0,0.153846153846154,0,0.368421052631579,0,0.153846153846154,0,0.405405405405405,0,0,0,0,0,0,0,0,0.369565217391304,0,0,0.319148936170213,0.272727272727273,0,0,0,0.5,0.355555555555556,0,0,0,0,0.75,0,0.288888888888889,0.424242424242424,0.545454545454545,0,0,0,0.4375,0.8,0.545454545454545,0,0,0.478260869565217,0.375,0,0,0,0.263157894736842,0,0,0.222222222222222,0.571428571428571,0,0,0.1,0.25,0.423076923076923,0,0,0.4375,0.555555555555556,0,0.205882352941176,0.136363636363636,0,0.1,0.454545454545455,0,0,0.153846153846154,0,0,0.27906976744186,0,0,0,0,0.3,0,0,0,0.263157894736842,0,0.25,0,0,0.285714285714286,0.130434782608696,0,0,0.5,0.4375,0.615384615384615,0.478260869565217,0.285714285714286,0.1,0,0,0,0,0.525423728813559,0,0.342105263157895,0,0,0.615384615384615,0.27906976744186,0,0.5
"Wmi",0,0,0.115384615384615,0,0.153846153846154,0,0,0,0.380952380952381,0,0.694444444444444,0,0.454545454545455,0,0.344827586206897,0.257142857142857,0.407407407407407,0,0.428571428571429,0,0,0,0.3,0,0,0,0,0.1,0.125,0,0.326530612244898,0,0.0625,0.313725490196078,0.638888888888889,0.0714285714285714,0,0.0454545454545455,0.390243902439024,0,0.0689655172413793,0.0645161290322581,0.642857142857143,0,0,0.0909090909090909,0,0.25,0.714285714285714,0,0.32,0.397435897435897,0,0.666666666666667,0,0,0,0.666666666666667,0,0,0.0434782608695652,0,0.0588235294117647,0.72,0.319148936170213,0.25,0,0,0.115384615384615,0.371428571428571,0,0.333333333333333,0.567567567567568,0,0.0714285714285714,0,0,0,0.0645161290322581,0,0,0.115384615384615,0.294117647058824,0.342857142857143,0.523809523809524,0.8,0,0,0.0952380952380952,0.25,0.260869565217391,0.675,0.666666666666667,0.0740740740740741,0,0,0,0.65,0.314285714285714,0.483870967741935,0.297297297297297,0,0,0.421052631578947,0.456521739130435,0.111111111111111,0.297297297297297,0,0,0,0,0,0.142857142857143,0,0.428571428571429,0,0.142857142857143,0,0.181818181818182,0,0,0,0,0,0.0645161290322581,0,0,0.297297297297297,0,0,0.375,0.466666666666667,0,0,0,0.424242424242424,0.297297297297297,0,0,0,0,0.35,0.363636363636364,0.456521739130435,0.16,0,0,0,0.625,0.153846153846154,0,0,0,0.12,0.15625,0,0.31578947368421,0,0,0,0,0,0,0,0.4,0,0,0,0.25,0,0.25,0.16,0,0.1,0,0,0.346153846153846,0,0.368421052631579,0.1,0.125,0.25,0.36,0.0967741935483871,0.30188679245283,0,0.16,0,0,0,0,0.166666666666667,0.333333333333333,0,0,0,0,0,0.25,0,0.333333333333333,0.666666666666667,0,0.130434782608696,0,0.161290322580645,0.285714285714286,0,0.272727272727273,0,0.16,0.625,0.552238805970149,0,0.352941176470588,0,0.363636363636364,0,0.3,0.153846153846154,0
"Gmo",0,0,0.0967741935483871,0,0.375,0.375,0.416666666666667,0,0.431818181818182,0,0.238095238095238,0.333333333333333,0.37037037037037,0,0.421052631578947,0.214285714285714,0.582278481012658,0.142857142857143,0.347826086956522,0,0,0.333333333333333,0.25,0,0,0,0,0,0.478260869565217,0,0.302325581395349,0,0,0.311111111111111,0.555555555555556,0,0.12,0,0.407407407407407,0,0,0,0.476190476190476,0,0,0.0666666666666667,0,0,0,0,0.285714285714286,0.303370786516854,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0.696969696969697,0.31578947368421,0.0416666666666667,0,0,0.09375,0.365853658536585,0,0.204081632653061,0.478260869565217,0,0,0,0,0,0,0,0,0.0909090909090909,0.436363636363636,0.318181818181818,0.425,0.5,0,0,0.111111111111111,0.04,0.0416666666666667,0.434782608695652,0,0,0,0,0,0.423076923076923,0.361111111111111,0.333333333333333,0.290322580645161,0,0.333333333333333,0.407407407407407,0.363636363636364,0.5,0.290322580645161,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,0,0,0,0,0,0,0,0.290322580645161,0,0,0.333333333333333,0.4,0,0,0,0.4,0.266666666666667,0,0,0,0,0.461538461538462,0,0.363636363636364,0.305555555555556,0.210526315789474,0,0,0,0.305555555555556,0,0.210526315789474,0,0.333333333333333,0,0.285714285714286,0,0,0,0.142857142857143,0,0,0.166666666666667,0,0,0,0,0,0.425,0.2,0.533333333333333,0.305555555555556,0.222222222222222,0.117647058823529,0.0344827586206897,0.0588235294117647,0.1,0,0.294117647058824,0.111111111111111,0.333333333333333,0.181818181818182,0,0.117647058823529,0.333333333333333,0,0.142857142857143,0,0,0.285714285714286,0.2,0,0.333333333333333,0.133333333333333,0,0.166666666666667,0,0,0.285714285714286,0.0526315789473684,0.12,0,0.222222222222222,0.305555555555556,0,0,0.333333333333333,0,0.178571428571429,0,0.333333333333333,0,0.436363636363636,0,0.480769230769231,0,0,0,0.333333333333333,0.333333333333333,0.230769230769231
